index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily
468,SPF,DERMALOGICA,Invisible Physical Defense Sunscreen SPF 30,['54'],"Water/Aqua/Eau, Zinc Oxide, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Dimethicone, Butyloctyl Salicylate, Butylene Glycol, Glycerin, Silica, Polyhydroxystearic Acid, PEG-10 Dimethicone, Argania Spinosa Kernel Oil, Cordyceps Sinensis Extract, Trametes Versicolor Extract, Sodium Hyaluronate, Camellia Sinensis Leaf Extract, Eucalyptus Globulus Leaf Oil, Lavandula Spica (Lavender) Flower Oil, Tocopheryl Acetate, Sodium Chloride, Stearalkonium Hectorite, Pentylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Propanediol, Dimethicone Crosspolymer, Sodium Citrate, Propylene Carbonate, Xanthan Gum, Caprylyl Glycol, Bisabolol, Lavandula Hybrida Oil, Ethylhexylglycerin, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Linalool, Limonene.",0,0,0,1
469,SPF,MURAD,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,['58'],"Skincare is Healthcare
As a dermatologist and pharmacist, Dr. Murad saw his patients transform because of his industry-first products and whole-person wellness programs. Today, we continue to innovate clinically proven, cruelty-free formulas so our products, like your skin, just keep getting better.",0,0,0,0
470,SPF,SHISEIDO,Future Solution LX Total Protective Cream Broad Spectrum SPF 20 Sunscreen,['265'],"-SkingenecellEnmei: Reduces visible signs of aging.
-Sansho Extract: Supports skin’s natural self-protective daytime defense for vibrant-looking beauty.
-Hybrid Anti-Pollution Powder: Resists the effects of pollutants.
-Uji Green Tea Extract: Provides antioxidant benefits.
-Avobenzone 2%, Octinoxate 7.4%, Octocrylene 3%, and Oxybenzone 1.5%: Provide sunscreen protection.

Glycerin, Dipropylene Glycol, Behenyl Alcohol, Butylene Glycol, Isohexadecane, Sd Alcohol 40-B, Silica, Caprylic/Capric Triglyceride, Myristyl Myristate, Dimethicone, Polybutylene Glycol/Ppg-9/1 Copolymer, Sorbitol, Stearyl Alcohol, Phytosteryl Macadamiate, Tocopheryl Acetate, Peg/Ppg-17/4 Dimethyl Ether, Piperidinepropionic Acid, 2-O-Ethyl Ascorbic Acid, Prunus Speciosa Leaf Extract, Angelica Acutiloba Root Extract, Isodonis Japonicus Leaf/Stalk Extract, Camellia Sinensis Leaf Extract, Zanthoxylum Piperitum Peel Extract, Beheneth-20, Succinoglycan, Trisodium Edta, Sodium Citrate, Alcohol, Bht, Sodium Metaphosphate, Citric Acid, Talc, Dextrin Palmitate, Tocopherol, Methylparaben, Ethylparaben, Fragrance, Iron Oxides.",1,1,1,1
471,SPF,CLARINS,Multi-Active Day Cream SPF 20 - All Skin Types,['55'],"-Teasel Extract: Helps prevent fine lines and wrinkles caused by a stressful lifestyle.
-Myrothamnus Extract: Fights the effects of daytime stress, to help visibly minimize fine lines and boost radiance.
-Avobenzone 3%, Homosalate 9%, and Octocrylene 2.7%: Sunscreen.

Water, Glycerin, Butyloctyl Salicylate, Dimethicone, C12-15 Alkyl Benzoate, Cetearyl, Alcohol, Propanediol, Potassium Cetyl Phosphate, Parfum/Fragrance, Cellulose, Cetearyl Glucoside, Dipsacus Sylvestris Extract, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Ci 77891/Titanium Dioxide, Tromethamine, Synthetic Fluorphlogopite, Disodium Edta, Tocopheryl Acetate, Xanthan Gum, Sodium Hyaluronate, Dimethiconol, Tocopherol, Butylene Glycol, Diospyros Mespiliformis Leaf Extract, Maltodextrin, Sanicula Europaea Extract, Myrothamnus Flabellifolia Extract, Citric Acid, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Sodium Citrate, Potassium Sorbate, Ascorbic Acid, Glycolic Acid, Lactic Acid, Maris Sal/Sea Salt/Sel Marin.Ci 14700/Red 4.Ci 17200/Red 33.Polyvinyl Alcohol.Copper Palmitoyl Heptapeptide-14 .Heptapeptide-15 Palmitate.",0,0,0,0
472,SPF,CLINIQUE,Sun-Kissed Face Gelee Complexion Multitasker,['29'],"Water , Bis-Peg-12 Dimethicone , Butylene Glycol , Tromethamine , Sodium Hyaluronate , Caprylyl Glycol , Polysorbate 80 , Carbomer , Hexylene Glycol , Tetrasodium Edta , Phenoxyethanol , [+/- Yellow 5 (Ci 19140) , Red 33 (Ci 17200) , Blue 1 (Ci 42090)]",0,0,0,0
473,SPF,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,['66'],"Octinoxate 7.50% , Octisalate 3.50% , Titanium Dioxide 1.70%Water , Neopentyl Glycol Diheptanoate , Simmondsia Chinensis (Jojoba) Butter , Glycerin , Petrolatum , Octyldodecyl Neopentanoate , Di-C12-15 Alkyl Fumarate , Dimethicone , Hydrogenated Lecithin , Butylene Glycol , Hydrogenated Polyisobutene , Hexyldecyl Stearate , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Salvia Sclarea (Clary) Extract , Chlorella Vulgaris Extract , Commiphora Mukul Resin Extract , Litchi Chinensis Seed Extract , Laminaria Digitata Extract , Cladosiphon Okamuranus Extract , Plankton Extract , Astrocaryum Murumuru Seed Butter , Acetyl Hexapeptide-8 , Lecithin , Polyethylene , Pentylene Glycol , Potato Starch Modified , Ergothioneine , Glyceryl Stearate , Caffeine , Sorbitol , Behenyl Alcohol , Sodium Hyaluronate , Methicone , Tocopheryl Acetate , Peg-100 Stearate , Pentaerythrityl Tetraethylhexanoate , Caprylyl Glycol , C12-16 Alcohols , Cholesterol , Caprylic/Capric Triglyceride , Polysilicone-11 , Dextrin , Palmitic Acid , Tetrahexyldecyl Ascorbate , Hexylene Glycol , Citric Acid , Xanthan Gum , Alumina , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Sodium Hydroxide , Disodium Edta , Potassium Sorbate , Phenoxyethanol , Red 4 (Ci 14700) , Yellow 5 (Ci 19140) , Titanium Dioxide (Ci 77891) , Mica",0,0,0,0
474,SPF,KATE SOMERVILLE,UncompliKated SPF 50 Soft Focus Makeup Setting Spray,['38'],"-Avobenzone 3%, Homosalate 10%, Octisalate 10%, Octocrylene 10%, and Oxybenzone 5%: Provide sunscreen protection.

Alcohol Denat., Isobutane, Propane, Isododecane, Ethylhexyl Methoxycrylene, PVP, Methyl Dihydroabietate, Hydrolyzed Hyaluronic Acid, Rhodiola Rosea Root Extract, Water, Lavandula Angustifolia (Lavender) Oil, Silica Silylate, Pentylene Glycol.",1,1,1,1
475,SPF,SUPERGOOP!,Healthy Glow Sunless Tan Broad Spectrum Suncreen SPF 40,['38'],"-Vitamin E: Known to prevent inflammatory damage from UV exposure.
-Vitamin B5: Known to promote skin’s moisture retention.
-Avobenzone 2%, Homosalate 10%, Octinoxate 5%, Octisalate 5%: Sunscreens.

Water, Dihydroxyacetone, Diethylhexyl Carbonate, Propanediol, Saccharomyces Ferment, Styrene/Acrylates Copolymer, Trimethylpentanediol/Adipic Acid Copolymer, Ceteareth-25, Glyceryl Stearate, Glyceryl Caprylate, Cetearyl Alcohol, Polyester-7, Microcrystalline Cellulose, Disodium Ethylene Dicocamide PEG-15 Disulfate, Panthenol, Neopentyl Glycol Diheptanoate, Diethylhexyl Syringylidenemalonate, Sodium Metabisulfite, Chlorphenesin, Citrus Aurantium Dulcis (Orange) Peel Extract, Sodium Lauroyl Glutamate, Stearic Acid, Tocopherol, Cellulose Gum, Aloe Barbadensis Leaf Juice, Citric Acid, Glyceryl Undecylenate, Caprylic/Capric TriglycerideScreen reader support enabled.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1
476,SPF,SHISEIDO,Ultimate Sun Protection Spray Broad Spectrum SPF 50+ For Face/Body,['40'],"-Rose Apple Leaf Extract: Counteracts oxidation, the process which accelerates skin aging, and helps prevent DNA damage caused by UV rays.
-Super-Veil 360: Provides extreme skin protection; allows sunscreen to fit perfectly on the uneven surface of the skin providing high protection from UV rays at all angles.
-Profense CEL: Supports natural protection of cells and DNA from UV damage by supporting enzyme activity which is the cause of future uneven skin tone and wrinkles.
-Xylitol: Helps keep skin soft and healthy-looking.
-Avobenzone 3%, Homosalate 15%, Octisalate 5%, Octocrylene 2.5%, Oxybenzone 5%: Provide sun protection properties.",0,0,0,0
477,SPF,KIEHL'S SINCE 1851,Super Fluid UV Mineral Defense Titanium Dioxide Sunscreen Broad Spectrum SPF 50+,['38'],-Vitamin E: Helps neutralize skin-damaging free radicals and has soothing moisturizing properties.,0,1,0,0
478,SPF,COOLA,Classic Body SPF 50- Guava Mango,['28'],"-Avobenzone 1.75%, Homosalate 5.0%, Octisalate 2.0%, Octocrylene 5.0%: Sunscreen: Broad Spectrum UVA/UVB protection.
-Plant Protection®: Helps fight free radicals and nourish skin.
-Safflower Oleosomes: Plant-derived encapsulation technology that optimizes the efficacy of this formula.

Avobenzone 1.75% (Sunscreen), Homosalate 5.0% (Sunscreen), Octisalate 2.0% (Sunscreen), Octocrylene 5.0% (Sunscreen), Aloe Barbadensis Leaf Juice (ORGANIC), Brassica Campestris (Rapeseed) Seed Oil, Butylene Glycol, Camelina Sativa Seed Oil, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Oleosomes, Carthamus Tinctorius (Safflower) Seed Oil (ORGANIC), Carthamus Tinctorius (Safflower) Seedcake Extract, Decyl Glucoside, Didecyldimonium Chloride, Dimethicone, Flavor, Glycerin (ORGANIC), Hydrogenated Methyl Abietata, Hydrolyzed Jojoba Esters, Jojoba Esters, Limnanthes Alba (Meadowfoam) Seed Oil, Mauritia Flexuosa Fruit Oil, Methylpropanediol, Opuntia Ficus-Indica Flower Extract, Polyacrylate Crosspolymer-6, Polyquaternium-80, Polysilicone-11, Rubus Idaeus (Raspberry) Seed Oil, Silica, Sodium Phytate, Squalane, Xanthan Gum.",0,0,0,1
479,SPF,SHISEIDO,Urban Environment UV Protection Cream Broad Spectrum SPF 40 For Face/Body,['35'],"Beauty innovation. Born in Japan. Established in 1872, Shiseido is one of the world’s most-trusted beauty brands. Built on a foundation of respect for Japanese ingredients and culture, Shiseido is renowned for its commitment to tradition and quest for innovation. In skincare, sun care, and makeup, Shiseido offers superior products and unparalleled technologies that celebrate the art and science of beautiful skin.",0,0,0,0
480,SPF,DERMALOGICA,Clearing Defense SPF 30 Moisturizer,['28'],"-Willow Bark: Calms irritating effects of pollution on breakout-prone skin.
-Tapioca: Helps reduce shine.
-Green Tea Extract: Calms irritating effects of pollution on breakout-prone skin.

Water, Homosalate, Octocrylene, Ethylhexyl Salicylate, Butylene Glycol, Silica, Butyl Methoxydibenzoylmethane, Caprylyl Methicone, C12-15 Alkyl Benzoate,VP/Eicosene Copolymer, Dimethyl Capramide, Polyglyceryl-2 Stearate, Saccharide Isomerate, Tapioca Starch, Coriandrum Sativum (Coriander) Fruit Oil, Camellia Sinensis Leaf Extract, Sodium Ascorbyl Phosphate, Salix Alba (Willow) Leaf Extract, Terpineol, Thymol, Citrus Aurantium Dulcis (Orange) Peel Oil, Dipotassium Glycyrrhizate, Tocopherol, Potassium CetylPhosphate, Arachidyl Alcohol, Glyceryl Stearate SE, PEG-100 Stearate, Behenyl Alcohol, Benzyl Alcohol, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arachidyl Glucoside, Ethylhexylglycerin,TocopherylAcetate, Trisodium Ethylenediamine Disuccinate, Citric Acid, Sodium Citrate, Sodium Hydroxide, Linalool, Limonene, Geraniol, Citronellol, Phenoxyethanol.",0,0,0,1
481,SPF,ST. TROPEZ,Purity Tanning Waters Mini Kit,['25'],"-100% Natural DHA: Acts as a customizable tanning agent.
-Hyaluronic Acid: Hydrates skin.

Self Tan Purity Bronzing Water Mousse:
Aqua (Water), Dihydroxyacetone, Glycerin, Butylene Glycol, Decyl Glucoside, Ethoxydiglycol, Phenoxyethanol, Saccharide Isomerate, Citrus Nobilis (Mandarin Orange) Fruit Extract, Sodium Metabisulfite, Potassium Sorbate, Citric Acid, Parfum (Fragrance), Linalool, Limonene, Hexyl Cinnamal, Citronellol, Hibiscus Sabdariffa Flower Extract, Sodium Citrate.

Self Tan Purity Bronzing Water Face Mist:
Aqua (Water), Dihydroxyacetone, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Benzyl Alcohol, Glycerin, Saccharide Isomerate, Citrus Nobilis (Mandarin Orange) Fruit Extract, Sodium Metabisulfite, Parfum (Fragrance), Panthenol, Hydrolyzed Hyaluronic Acid, Linalool, Butylene Glycol, Limonene, Hexyl Cinnamal, Citronellol, Hibiscus Sabdariffa Flower Extract, Citric Acid, Sodium Citrate, Potassium Sorbate.",0,0,0,1
482,SPF,CLINIQUE,Broad Spectrum SPF 30 Mineral Sunscreen Lotion for Body,['32'],"Titanium Dioxide 3.2% , Zinc Oxide 2.0%Water , Dimethicone , Caprylyl Methicone , Butyloctyl Salicylate , Isononyl Isononanoate , Neopentyl Glycol Diheptanoate , Dimethicone/Peg-10/15 Crosspolymer , Butylene Glycol , Diethylhexyl Succinate , Dipentaerythrityl Tri-Polyhydroxystearate , C12-15 Alkyl Benzoate , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Trimethylsiloxysilicate , Hydroxyapatite , Cetyl Peg/Ppg-10/1 Dimethicone , Methyl Trimethicone , Hydrolyzed Wheat Protein/Pvp Crosspolymer , Caprylyl Glycol , Dimethicone Silylate , Quaternium-90 Bentonite , Sodium Chloride , Triethoxycaprylylsilane , Dimethicone Crosspolymer-3 , Isostearic Acid , Silica , Polyhydroxystearic Acid , Propylene Carbonate , Sodium Citrate , Disodium Edta , Phenoxyethanol , Iron Oxides (Ci 77492) , Iron Oxides (Ci 77491)",0,0,0,0
483,SPF,CLARINS,Self Tanning Instant Gel,['40'],"At Clarins, the world of plants in an endless source of inspiration, innovation, and discovery. Our scientists travel the world in search of the most powerful plant ingredients and harness their natural energy for anti-aging treatments of unrivaled efficacy. Real beauty - made in France.",0,0,0,0
484,SPF,NATURALLY SERIOUS,Mineral Sun Defense Moisturizer Broad Spectrum Sunscreen SPF 30,['34'],"-Zinc Oxide and Titanium Dioxide: Mineral sunscreen that protects from UVA and UVB rays.
- Sunboost ATB (Argan Oil, Vitamin E, and Bisabol): Provides a rich antioxidant boost to your daily SPF.
-Squalane: Derived from olives that softens and hydrates skin without leaving a greasy film on skin.
-Zinc Oxide 25% and Titanium Dioxide 4%

Water, Caprylic/Capric Triglyceride, Glycerin, Pentylene Glycol, Cetearyl Alcohol, Argania Spinosa Kernel Oil, Tocopheryl Acetate, Polyhydroxystearic Acid, Fragrance/Parfum*, Ceteareth-20, C13-14 Alkane, Propanediol, Ethylhexyl Olivate, Sodium PCA, Limonene, Sorbitol, Polyglyceryl-2 Stearate, Xanthan Gum, Stearic Acid, Bisabolol, Alumina, Phenethyl Alcohol, Sodium Phytate, Squalane, Linalool, Citral, Citric Acid, Citronellol, Geraniol, Farnesol, Coumarin, Iron Oxides (CI 77491, CI 77492, CI 77499).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1
485,SPF,COOLA,Mineral Body Sunscreen SPF 50,['32'],"-Titanium Dioxide 3.20%, Zinc Oxide 7.00%: Broad Spectrum UVA/UVB protection.
-Plant Protection®: Featuring naturally effective, antioxidant-rich nutrients to help fight free radicals and nourish skin.
-Safflower Oleosomes: Plant-derived encapsulation technology that optimizes the efficacy of our formula.

Active Ingredients: Titanium Dioxide 3.20% (Sunscreen), Zinc Oxide 7.00% (Sunscreen)

Inactive Ingredients: Aloe Barbadensis Leaf Juice (organic), Amyris Balsamifera Bark Oil, Arachidyl Alcohol, Arachidyl Glucoside, Behenyl Alcohol, Benzyl Acetate, Brassica Camprestris Seed Oil, Butyloctyl Salicylate, C30-38 Olefin/Isopropyl Maleate/MA Copolymer, Camelina Sativa Seed Oil, Cananga Odorata Flower Oil, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Oleosomes, Cetyl Alcohol, Chlorphenesin, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Extract, Citrus Paradisi (Grapefruit) Peel Oil, Cocos Nucifera (Coconut) Oil (ORGANIC), Ethylhexylglycerin, Evernia Prunastri (Oakmoss) Extract, Glycerin (ORGANIC), Glyceryl Stearate, Laminaria Digitata (Algae) Extract (ORGANIC), Limnanthes Alba (Meadowfoam) Seed Oil, Magnesium Sulfate, Mauritia Flexuosa (Buriti) Fruit Oil (ORGANIC), Methyl Anthranilate, Neopentyl Glycol Diheptanoate, Opuntia Ficus-Indica Flower/Stem Extract, Pelargonium Graveolens Flower Oil, Polymethyl Methacrylate, Polysorbate 60, Rubus Idaeus (Red Raspberry) Seed Oil, Silica, Simmondsia Chinensis (Jojoba) Seed Oil (ORGANIC), Sorbitan Sesquioleate, Sorbitan Tristearate, Stearyl Alcohol, Stearyl/Octyldodecyl Citrate Crosspolymer, Tocopherol, Triethyl Citrate, VP/Hexadecene Copolymer.",0,0,0,1
